Generator,Intended_Vol_Ratio,Persistence,Mean_Regime_Duration,Replication,Realized_Vol_Ratio,Oracle_k_ARI,Silhouette_k_hat,Silhouette_Exact
ms_garch,6.0,0.99,99.99999999999991,17,2.2660574573553824,0.3010388014075079,3,0
ms_garch,6.0,0.99,99.99999999999991,18,2.3372994983843416,0.3856486085192115,2,1
ms_garch,6.0,0.99,99.99999999999991,19,2.1206406882861457,0.3070087522998879,3,0
ms_garch,10.0,0.9,10.000000000000002,0,1.1906606750553685,-0.0009060379724294907,2,1
ms_garch,10.0,0.9,10.000000000000002,1,1.8961044842983457,-0.000524894628615701,2,1
ms_garch,10.0,0.9,10.000000000000002,2,1.331618642549987,0.009580691788616176,2,1
ms_garch,10.0,0.9,10.000000000000002,3,1.1922185113945472,0.0055044954130516865,2,1
ms_garch,10.0,0.9,10.000000000000002,4,1.1843874204054268,0.0010566214061028076,3,0
ms_garch,10.0,0.9,10.000000000000002,5,1.2277838552031226,-0.00014110321871336307,2,1
ms_garch,10.0,0.9,10.000000000000002,6,1.266260471458073,0.0016554483177151824,2,1
ms_garch,10.0,0.9,10.000000000000002,7,1.2234516817440941,0.005419423295878624,2,1
ms_garch,10.0,0.9,10.000000000000002,8,1.2019233392691988,-0.00013647002359487787,2,1
ms_garch,10.0,0.9,10.000000000000002,9,1.5198166168547935,-0.001112150421509205,2,1
ms_garch,10.0,0.9,10.000000000000002,10,1.1171414617028514,8.831533772647553e-05,2,1
ms_garch,10.0,0.9,10.000000000000002,11,1.2659732414107603,-0.000134555433461438,2,1
ms_garch,10.0,0.9,10.000000000000002,12,1.33596476223077,-0.0005303364034747103,2,1
ms_garch,10.0,0.9,10.000000000000002,13,1.2530781426863415,0.00344881718566471,2,1
ms_garch,10.0,0.9,10.000000000000002,14,1.7643569932261594,0.0002769172874288071,2,1
ms_garch,10.0,0.9,10.000000000000002,15,1.329284038995788,0.001142545380181019,2,1
ms_garch,10.0,0.9,10.000000000000002,16,1.2764096173160704,0.0084570694459394,2,1
ms_garch,10.0,0.9,10.000000000000002,17,1.2841779592856706,-0.0008010363315010296,2,1
ms_garch,10.0,0.9,10.000000000000002,18,1.2885606099965514,0.0012119653626117043,2,1
ms_garch,10.0,0.9,10.000000000000002,19,1.2326239144684965,0.006421114825412458,2,1
ms_garch,10.0,0.95,19.999999999999982,0,1.3989733308404462,0.005460363365291584,2,1
ms_garch,10.0,0.95,19.999999999999982,1,1.334542577355211,0.029054182292991462,2,1
ms_garch,10.0,0.95,19.999999999999982,2,1.2409503233949517,0.0017312891848072789,2,1
ms_garch,10.0,0.95,19.999999999999982,3,1.27409544469188,0.014066062701405181,2,1
ms_garch,10.0,0.95,19.999999999999982,4,1.422202720400152,-0.001237648958821353,2,1
ms_garch,10.0,0.95,19.999999999999982,5,1.1508769855512213,-0.002508467963263888,2,1
ms_garch,10.0,0.95,19.999999999999982,6,1.342392589254425,-0.001462119453242054,2,1
ms_garch,10.0,0.95,19.999999999999982,7,1.3335185675792633,0.01260192624678749,2,1
ms_garch,10.0,0.95,19.999999999999982,8,1.3851004911993265,0.010761466415949458,2,1
ms_garch,10.0,0.95,19.999999999999982,9,1.4942946755802946,0.0199817434227222,2,1
ms_garch,10.0,0.95,19.999999999999982,10,1.6305644640875896,0.05274886788329215,3,0
ms_garch,10.0,0.95,19.999999999999982,11,1.5843396583335516,0.016084314210190163,2,1
ms_garch,10.0,0.95,19.999999999999982,12,1.3811981064859629,0.0001412378720564075,2,1
ms_garch,10.0,0.95,19.999999999999982,13,1.1922547542317747,-0.007849009364581454,2,1
ms_garch,10.0,0.95,19.999999999999982,14,1.0635031359359322,0.00011276264972556425,2,1
ms_garch,10.0,0.95,19.999999999999982,15,1.3626690814995035,0.03979683424254011,2,1
ms_garch,10.0,0.95,19.999999999999982,16,1.7482804096866182,0.015301084616439038,2,1
ms_garch,10.0,0.95,19.999999999999982,17,1.5813355952467787,0.061049644635897904,3,0
ms_garch,10.0,0.95,19.999999999999982,18,1.4581914737255328,0.02454013334613981,2,1
ms_garch,10.0,0.95,19.999999999999982,19,1.4078939950812404,0.006150874185223244,2,1
ms_garch,10.0,0.99,99.99999999999991,0,2.053049156271145,0.2727560639511508,3,0
ms_garch,10.0,0.99,99.99999999999991,1,3.0196108023660857,0.34607738556487316,3,0
ms_garch,10.0,0.99,99.99999999999991,2,2.536501032157427,0.15049679589329096,6,0
ms_garch,10.0,0.99,99.99999999999991,3,2.0081116171898357,0.3526118148096044,4,0
ms_garch,10.0,0.99,99.99999999999991,4,3.0612706373894243,0.46720270960248267,3,0
ms_garch,10.0,0.99,99.99999999999991,5,2.8333587875896256,0.36710700863270723,3,0
ms_garch,10.0,0.99,99.99999999999991,6,2.0282824047998558,0.3152463711098546,3,0
ms_garch,10.0,0.99,99.99999999999991,7,2.255184167669228,0.3606696055091348,3,0
ms_garch,10.0,0.99,99.99999999999991,8,2.667854350189252,0.4011809114997474,2,1
ms_garch,10.0,0.99,99.99999999999991,9,2.1785908472461166,0.14624751520397009,3,0
ms_garch,10.0,0.99,99.99999999999991,10,2.2040241462127907,0.27484540534491214,3,0
ms_garch,10.0,0.99,99.99999999999991,11,2.632574815835039,0.38229523287013917,2,1
ms_garch,10.0,0.99,99.99999999999991,12,2.7155523378604722,0.3385918511866289,3,0
ms_garch,10.0,0.99,99.99999999999991,13,3.070220487914631,0.22402380902117844,4,0
ms_garch,10.0,0.99,99.99999999999991,14,2.372568431044148,0.24435062482390618,3,0
ms_garch,10.0,0.99,99.99999999999991,15,2.4848293888349615,0.10839221050235581,6,0
ms_garch,10.0,0.99,99.99999999999991,16,2.373020182535016,0.13692159743227414,4,0
ms_garch,10.0,0.99,99.99999999999991,17,2.61186340025366,0.3451427996056421,3,0
ms_garch,10.0,0.99,99.99999999999991,18,2.6741341772120477,0.341855871525426,2,1
ms_garch,10.0,0.99,99.99999999999991,19,2.530045984408616,0.4380763260388961,3,0
hmm_t,1.5,0.9,10.000000000000002,0,1.4579441505194093,0.033223441624068664,2,1
hmm_t,1.5,0.9,10.000000000000002,1,1.5683037537568632,0.03395161718082945,2,1
hmm_t,1.5,0.9,10.000000000000002,2,1.4447234940852332,0.015182506195733905,2,1
hmm_t,1.5,0.9,10.000000000000002,3,1.5204674451914169,0.02978539030919732,2,1
hmm_t,1.5,0.9,10.000000000000002,4,1.4703827264708975,0.02192308255969943,2,1
hmm_t,1.5,0.9,10.000000000000002,5,1.4596252113971644,0.021158036887562844,2,1
hmm_t,1.5,0.9,10.000000000000002,6,1.6062092842253861,0.028554648083943517,2,1
hmm_t,1.5,0.9,10.000000000000002,7,1.5903579043878633,0.018245811184386666,2,1
hmm_t,1.5,0.9,10.000000000000002,8,1.4824077700050797,0.03131779559526121,2,1
hmm_t,1.5,0.9,10.000000000000002,9,1.4716175241482534,0.023656876269575237,2,1
hmm_t,1.5,0.9,10.000000000000002,10,1.259203189201813,0.01830459865711317,2,1
hmm_t,1.5,0.9,10.000000000000002,11,1.5040118677802363,0.023649749724537032,2,1
hmm_t,1.5,0.9,10.000000000000002,12,1.5728099332921883,0.017393660598984454,2,1
hmm_t,1.5,0.9,10.000000000000002,13,1.544173244242708,0.03006819460143943,2,1
hmm_t,1.5,0.9,10.000000000000002,14,1.551048520502426,0.028721540895446738,2,1
hmm_t,1.5,0.9,10.000000000000002,15,1.5166757134097482,0.03233597982562053,2,1
hmm_t,1.5,0.9,10.000000000000002,16,1.4773475750179321,0.03319982293776605,2,1
hmm_t,1.5,0.9,10.000000000000002,17,1.5973345615366255,0.014679361394878411,3,0
hmm_t,1.5,0.9,10.000000000000002,18,1.414355385858579,0.01287356423777349,2,1
hmm_t,1.5,0.9,10.000000000000002,19,1.360992341426652,0.022546977660868987,2,1
hmm_t,1.5,0.95,19.999999999999982,0,1.4743428012364628,0.06027539927519642,2,1
hmm_t,1.5,0.95,19.999999999999982,1,1.4816122225601713,0.0850839046398809,2,1
hmm_t,1.5,0.95,19.999999999999982,2,1.4973649750501221,0.0621194792479638,3,0
hmm_t,1.5,0.95,19.999999999999982,3,1.441623024131818,0.06975802723470508,2,1
hmm_t,1.5,0.95,19.999999999999982,4,1.5696005278114284,0.07355984357128756,2,1
hmm_t,1.5,0.95,19.999999999999982,5,1.5651992186836063,0.0533511362011128,2,1
hmm_t,1.5,0.95,19.999999999999982,6,1.55994089840323,0.054538121205082904,2,1
hmm_t,1.5,0.95,19.999999999999982,7,1.4815141154686058,0.07520143732235987,2,1
hmm_t,1.5,0.95,19.999999999999982,8,1.5271128859738197,0.09833020147254926,2,1
hmm_t,1.5,0.95,19.999999999999982,9,1.4657842725353838,0.0759435149871196,2,1
hmm_t,1.5,0.95,19.999999999999982,10,1.5516396633189142,0.07688097716709733,2,1
hmm_t,1.5,0.95,19.999999999999982,11,1.5588731629121368,0.07739477851763323,2,1
hmm_t,1.5,0.95,19.999999999999982,12,1.497921229463415,0.07776681330775743,2,1
hmm_t,1.5,0.95,19.999999999999982,13,1.5560204600629866,0.057617052331323845,2,1
hmm_t,1.5,0.95,19.999999999999982,14,1.4904549320673381,0.09041254239877904,2,1
hmm_t,1.5,0.95,19.999999999999982,15,1.5486102216805504,0.08458332272511071,2,1
hmm_t,1.5,0.95,19.999999999999982,16,1.374898336133312,0.09012746801968115,2,1
hmm_t,1.5,0.95,19.999999999999982,17,1.4626449727365385,0.10738302904387663,2,1
hmm_t,1.5,0.95,19.999999999999982,18,1.522211873092534,0.10791638404426024,2,1
hmm_t,1.5,0.95,19.999999999999982,19,1.5011219862921752,0.040940539782584634,2,1
hmm_t,1.5,0.99,99.99999999999991,0,1.4154310044048566,0.28895581296414713,2,1
hmm_t,1.5,0.99,99.99999999999991,1,1.411210400199461,0.3829259967365743,2,1
hmm_t,1.5,0.99,99.99999999999991,2,1.5974798819732536,0.26151754769573593,2,1
hmm_t,1.5,0.99,99.99999999999991,3,1.4945072817798224,0.22105843330741665,2,1
hmm_t,1.5,0.99,99.99999999999991,4,1.5518809336935304,0.2887143156041764,2,1
hmm_t,1.5,0.99,99.99999999999991,5,1.460805469510371,0.3358756587785134,2,1
hmm_t,1.5,0.99,99.99999999999991,6,1.4823260830927505,0.22177296114574124,2,1
hmm_t,1.5,0.99,99.99999999999991,7,1.573872801507354,0.27798011631182434,2,1
hmm_t,1.5,0.99,99.99999999999991,8,1.4802332988666032,0.2893017535126211,2,1
hmm_t,1.5,0.99,99.99999999999991,9,1.4761580437831308,0.3621029754462065,2,1
hmm_t,1.5,0.99,99.99999999999991,10,1.4945860708615382,0.25914548131552284,2,1
hmm_t,1.5,0.99,99.99999999999991,11,1.4490874245345664,0.3334676938788053,2,1
hmm_t,1.5,0.99,99.99999999999991,12,1.4665439707366104,0.3026773888697216,2,1
hmm_t,1.5,0.99,99.99999999999991,13,1.4482763025467282,0.3109040890000026,2,1
hmm_t,1.5,0.99,99.99999999999991,14,1.5405318438421314,0.3573274701100149,2,1
hmm_t,1.5,0.99,99.99999999999991,15,1.51305314753236,0.21520409428987022,2,1
hmm_t,1.5,0.99,99.99999999999991,16,1.4778149579011939,0.34045270762173113,2,1
hmm_t,1.5,0.99,99.99999999999991,17,1.527244161053256,0.14339759079869044,2,1
hmm_t,1.5,0.99,99.99999999999991,18,1.6298526653661396,0.2823292968781201,3,0
hmm_t,1.5,0.99,99.99999999999991,19,1.485479727618878,0.27701073553312033,2,1
hmm_t,2.0,0.9,10.000000000000002,0,1.9780139318559717,0.05731643378559645,2,1
hmm_t,2.0,0.9,10.000000000000002,1,1.9145408608886674,0.04661704095458381,2,1
hmm_t,2.0,0.9,10.000000000000002,2,2.022828457781945,0.04821521298086854,2,1
hmm_t,2.0,0.9,10.000000000000002,3,1.992655871743749,0.06456571149524225,2,1
hmm_t,2.0,0.9,10.000000000000002,4,1.93776791722696,0.03870481450041027,2,1
hmm_t,2.0,0.9,10.000000000000002,5,1.8704420071106458,0.04442118364398973,2,1
hmm_t,2.0,0.9,10.000000000000002,6,2.036442689077025,0.057803427320290715,2,1
hmm_t,2.0,0.9,10.000000000000002,7,1.9915654220045054,0.04733419806772921,2,1
hmm_t,2.0,0.9,10.000000000000002,8,2.1089255689947883,0.047988836589550124,2,1
hmm_t,2.0,0.9,10.000000000000002,9,2.0382968428181294,0.07577109686063248,2,1
hmm_t,2.0,0.9,10.000000000000002,10,1.8970163984711004,0.0651498253849878,2,1
hmm_t,2.0,0.9,10.000000000000002,11,1.9817836038074148,0.038063770287774995,2,1
hmm_t,2.0,0.9,10.000000000000002,12,1.858875391696201,0.04092225745249161,2,1
hmm_t,2.0,0.9,10.000000000000002,13,2.0772688836912723,0.04781362849519976,2,1
hmm_t,2.0,0.9,10.000000000000002,14,2.1671340733512947,0.05935237651853864,3,0
hmm_t,2.0,0.9,10.000000000000002,15,1.997949890369539,0.061672284339445584,2,1
hmm_t,2.0,0.9,10.000000000000002,16,2.144701942206649,0.08180856867118548,2,1
hmm_t,2.0,0.9,10.000000000000002,17,1.9155867877356862,0.06231709862845933,2,1
hmm_t,2.0,0.9,10.000000000000002,18,2.159528368809517,0.04978847273356628,2,1
hmm_t,2.0,0.9,10.000000000000002,19,2.0521540982288755,0.057393516998735274,2,1
hmm_t,2.0,0.95,19.999999999999982,0,2.097068584502534,0.15690668108162106,2,1
hmm_t,2.0,0.95,19.999999999999982,1,2.011724653292502,0.16337579166964625,2,1
hmm_t,2.0,0.95,19.999999999999982,2,2.07563657158074,0.13336875035318693,2,1
hmm_t,2.0,0.95,19.999999999999982,3,2.057376083458635,0.14453712938520824,2,1
hmm_t,2.0,0.95,19.999999999999982,4,1.9523536420218133,0.1245619707013624,2,1
hmm_t,2.0,0.95,19.999999999999982,5,1.9439417417599907,0.13106052668496956,2,1
hmm_t,2.0,0.95,19.999999999999982,6,2.1960152554103374,0.0979279791890681,2,1
hmm_t,2.0,0.95,19.999999999999982,7,2.0425405839562347,0.20544504526606958,2,1
hmm_t,2.0,0.95,19.999999999999982,8,1.9973488947790596,0.16759972739934484,2,1
hmm_t,2.0,0.95,19.999999999999982,9,1.9160704741772585,0.13223949708975466,2,1
hmm_t,2.0,0.95,19.999999999999982,10,1.9571749927165496,0.11986106299678573,2,1
hmm_t,2.0,0.95,19.999999999999982,11,1.7773010924989543,0.11486915153223622,2,1
hmm_t,2.0,0.95,19.999999999999982,12,1.901506474530346,0.09933713687014022,2,1
hmm_t,2.0,0.95,19.999999999999982,13,2.0201644209509197,0.12934372516879966,2,1
hmm_t,2.0,0.95,19.999999999999982,14,1.8692810573302627,0.13409104790797866,2,1
hmm_t,2.0,0.95,19.999999999999982,15,2.033644235156208,0.1343442898247494,2,1
hmm_t,2.0,0.95,19.999999999999982,16,1.99173057677092,0.1094603035447292,2,1
hmm_t,2.0,0.95,19.999999999999982,17,1.9611736706027512,0.1870628730982073,2,1
hmm_t,2.0,0.95,19.999999999999982,18,1.8565400586095393,0.10094229316366111,2,1
hmm_t,2.0,0.95,19.999999999999982,19,1.9667700371927426,0.13752820665513474,2,1
hmm_t,2.0,0.99,99.99999999999991,0,1.9980547636731179,0.48153221960287934,2,1
hmm_t,2.0,0.99,99.99999999999991,1,1.946881963740737,0.4894134900625889,2,1
hmm_t,2.0,0.99,99.99999999999991,2,1.956267363924208,0.476882753372393,2,1
hmm_t,2.0,0.99,99.99999999999991,3,1.970897187265235,0.4748417664825821,2,1
hmm_t,2.0,0.99,99.99999999999991,4,1.9113913253122814,0.3952291487872889,2,1
hmm_t,2.0,0.99,99.99999999999991,5,1.958517265746363,0.47655129926072015,2,1
hmm_t,2.0,0.99,99.99999999999991,6,1.9790129222071189,0.4192579110078391,2,1
hmm_t,2.0,0.99,99.99999999999991,7,1.9055684563973991,0.5502950769957974,2,1
hmm_t,2.0,0.99,99.99999999999991,8,2.0269459542320307,0.5738374299026867,2,1
hmm_t,2.0,0.99,99.99999999999991,9,2.03355808219911,0.5319379487012487,2,1
hmm_t,2.0,0.99,99.99999999999991,10,1.930362083530996,0.49129104798190665,2,1
hmm_t,2.0,0.99,99.99999999999991,11,2.001438646441564,0.405907419267784,2,1
hmm_t,2.0,0.99,99.99999999999991,12,1.8703829482459675,0.5638656910878299,2,1
hmm_t,2.0,0.99,99.99999999999991,13,1.9630595348404931,0.555233972220227,2,1
hmm_t,2.0,0.99,99.99999999999991,14,1.8690853917448829,0.41153393763557167,2,1
hmm_t,2.0,0.99,99.99999999999991,15,2.091218486882117,0.5287669079762292,2,1
hmm_t,2.0,0.99,99.99999999999991,16,2.0183416371702623,0.5498781379773371,2,1
hmm_t,2.0,0.99,99.99999999999991,17,2.074233201893098,0.5074090436436669,2,1
hmm_t,2.0,0.99,99.99999999999991,18,1.9585698273676686,0.5977525193285584,2,1
hmm_t,2.0,0.99,99.99999999999991,19,2.101666325768985,0.5051298539461891,2,1
hmm_t,2.5,0.9,10.000000000000002,0,2.4956172070988254,0.04325250054454235,2,1
hmm_t,2.5,0.9,10.000000000000002,1,2.40749137276216,0.06403426549483347,2,1
hmm_t,2.5,0.9,10.000000000000002,2,2.523727204254729,0.0815776998706294,2,1
hmm_t,2.5,0.9,10.000000000000002,3,2.692643329736383,0.0791176428306131,2,1
hmm_t,2.5,0.9,10.000000000000002,4,2.5086111890966865,0.053796331561913054,2,1
hmm_t,2.5,0.9,10.000000000000002,5,2.4736309478406926,0.06733101650020192,2,1
hmm_t,2.5,0.9,10.000000000000002,6,2.491099765632866,0.05494423243328986,2,1
hmm_t,2.5,0.9,10.000000000000002,7,2.4749937430954345,0.048670865740694055,3,0
hmm_t,2.5,0.9,10.000000000000002,8,2.3432782401547847,0.06251145076418663,2,1
hmm_t,2.5,0.9,10.000000000000002,9,2.4278995996755404,0.055699183209265674,2,1
hmm_t,2.5,0.9,10.000000000000002,10,2.47054040935393,0.07573423453622041,2,1
hmm_t,2.5,0.9,10.000000000000002,11,2.3860030317041154,0.07035909637361486,2,1
hmm_t,2.5,0.9,10.000000000000002,12,2.568385256489342,0.07176989546441434,2,1
hmm_t,2.5,0.9,10.000000000000002,13,2.4442230917677503,0.05289829119945341,2,1
hmm_t,2.5,0.9,10.000000000000002,14,2.6191663974572896,0.05822012548843684,2,1
hmm_t,2.5,0.9,10.000000000000002,15,2.6654893489069935,0.08207584629848189,2,1
hmm_t,2.5,0.9,10.000000000000002,16,2.4393125809791854,0.08275771530895824,2,1
hmm_t,2.5,0.9,10.000000000000002,17,2.467592369284757,0.08269653487916705,2,1
hmm_t,2.5,0.9,10.000000000000002,18,2.598214292379024,0.05896974941786143,2,1
hmm_t,2.5,0.9,10.000000000000002,19,2.535360417182751,0.04712086149925558,2,1
hmm_t,2.5,0.95,19.999999999999982,0,2.5595283386573113,0.17222830459615493,2,1
hmm_t,2.5,0.95,19.999999999999982,1,2.7731410874499725,0.14512608492828036,2,1
hmm_t,2.5,0.95,19.999999999999982,2,2.521356728254316,0.17100053385731154,2,1
hmm_t,2.5,0.95,19.999999999999982,3,2.505555011819718,0.1771976885612645,2,1
hmm_t,2.5,0.95,19.999999999999982,4,2.509630882612099,0.11433265914025516,2,1
hmm_t,2.5,0.95,19.999999999999982,5,2.542875785471356,0.10626767483937721,2,1
hmm_t,2.5,0.95,19.999999999999982,6,2.494979828523427,0.14373134287730008,2,1
hmm_t,2.5,0.95,19.999999999999982,7,2.66617891932453,0.10091083255934523,2,1
hmm_t,2.5,0.95,19.999999999999982,8,2.8413807093264563,0.158490595985141,2,1
hmm_t,2.5,0.95,19.999999999999982,9,2.405081280804395,0.1516131534828665,2,1
hmm_t,2.5,0.95,19.999999999999982,10,2.49340029134053,0.1436104515620977,2,1
hmm_t,2.5,0.95,19.999999999999982,11,2.485621882889679,0.2335822540534965,2,1
hmm_t,2.5,0.95,19.999999999999982,12,2.434561024962849,0.14391791049140484,2,1
hmm_t,2.5,0.95,19.999999999999982,13,2.526775742445392,0.1724494864225677,2,1
hmm_t,2.5,0.95,19.999999999999982,14,2.6845105181193296,0.15569868861770683,2,1
hmm_t,2.5,0.95,19.999999999999982,15,2.625561626643193,0.16267800674504818,2,1
hmm_t,2.5,0.95,19.999999999999982,16,2.5409743062495016,0.15951615833701646,2,1
hmm_t,2.5,0.95,19.999999999999982,17,2.411260177927381,0.13075157941223983,2,1
hmm_t,2.5,0.95,19.999999999999982,18,2.627889377004894,0.21180894885957244,2,1
hmm_t,2.5,0.95,19.999999999999982,19,2.5062365703332095,0.14300015840270053,2,1
hmm_t,2.5,0.99,99.99999999999991,0,2.463477643346803,0.6320131491988714,2,1
hmm_t,2.5,0.99,99.99999999999991,1,2.4914473762977867,0.624654765546182,2,1
hmm_t,2.5,0.99,99.99999999999991,2,2.437204886492034,0.5906446226298396,2,1
hmm_t,2.5,0.99,99.99999999999991,3,2.5131674404223308,0.5928091651340189,2,1
hmm_t,2.5,0.99,99.99999999999991,4,2.494165139241862,0.6405688253575998,2,1
hmm_t,2.5,0.99,99.99999999999991,5,2.55685508669832,0.6526874537129751,2,1
hmm_t,2.5,0.99,99.99999999999991,6,2.3901795495377782,0.5928149835195913,2,1
hmm_t,2.5,0.99,99.99999999999991,7,2.5366986304998558,0.6399283848731339,2,1
hmm_t,2.5,0.99,99.99999999999991,8,2.629971501917125,0.6186323457328204,2,1
hmm_t,2.5,0.99,99.99999999999991,9,2.4056435515451646,0.5045650759230257,2,1
hmm_t,2.5,0.99,99.99999999999991,10,2.4865444951306124,0.5950232814165247,2,1
hmm_t,2.5,0.99,99.99999999999991,11,2.6226215558375787,0.5200310271467513,2,1
hmm_t,2.5,0.99,99.99999999999991,12,2.628501169298742,0.524599864949085,2,1
hmm_t,2.5,0.99,99.99999999999991,13,2.4830050575437013,0.5416044160528343,2,1
hmm_t,2.5,0.99,99.99999999999991,14,2.5202869329906834,0.6013946749421241,2,1
hmm_t,2.5,0.99,99.99999999999991,15,2.532263190182139,0.6265551247125611,2,1
hmm_t,2.5,0.99,99.99999999999991,16,2.6390314703080042,0.5315188594549541,2,1
hmm_t,2.5,0.99,99.99999999999991,17,2.459150890712965,0.5793314191937069,2,1
hmm_t,2.5,0.99,99.99999999999991,18,2.647310248653961,0.5781250185925619,2,1
hmm_t,2.5,0.99,99.99999999999991,19,2.584896510286856,0.6481085226859975,2,1
hmm_t,4.0,0.9,10.000000000000002,0,4.106977384175754,0.07160664693277095,2,1
hmm_t,4.0,0.9,10.000000000000002,1,4.009203605467187,0.06823556404456757,2,1
hmm_t,4.0,0.9,10.000000000000002,2,3.91693112684843,0.07312723979308844,2,1
hmm_t,4.0,0.9,10.000000000000002,3,4.033055677565676,0.05474001619880754,2,1
hmm_t,4.0,0.9,10.000000000000002,4,4.04129055514713,0.06192400453359347,2,1
hmm_t,4.0,0.9,10.000000000000002,5,3.984382564566524,0.09766748983007044,2,1
hmm_t,4.0,0.9,10.000000000000002,6,4.083686845413475,0.06711864638511396,2,1
hmm_t,4.0,0.9,10.000000000000002,7,3.969372773002863,0.0976636876556319,2,1
hmm_t,4.0,0.9,10.000000000000002,8,3.984875970425035,0.04802495240995088,2,1
hmm_t,4.0,0.9,10.000000000000002,9,3.936225369668214,0.06406290737251072,2,1
hmm_t,4.0,0.9,10.000000000000002,10,4.043513366883962,0.05738735089516561,2,1
hmm_t,4.0,0.9,10.000000000000002,11,3.9035557253442073,0.07485978072343852,2,1
hmm_t,4.0,0.9,10.000000000000002,12,4.040944369672784,0.06231767087238875,2,1
hmm_t,4.0,0.9,10.000000000000002,13,4.208834852627582,0.05911362267078192,2,1
hmm_t,4.0,0.9,10.000000000000002,14,3.7213489741082864,0.09591284437051124,2,1
hmm_t,4.0,0.9,10.000000000000002,15,4.019337635577834,0.08508658826317578,2,1
hmm_t,4.0,0.9,10.000000000000002,16,4.1671253587399955,0.11926596260382528,2,1
hmm_t,4.0,0.9,10.000000000000002,17,3.9211717915763824,0.07956049773221786,2,1
hmm_t,4.0,0.9,10.000000000000002,18,3.8149412026562044,0.07728008166288096,2,1
hmm_t,4.0,0.9,10.000000000000002,19,4.236625475558818,0.07844503997831674,2,1
hmm_t,4.0,0.95,19.999999999999982,0,4.013648283431696,0.22452145724144085,2,1
hmm_t,4.0,0.95,19.999999999999982,1,3.92248526361998,0.1948366021849403,2,1
hmm_t,4.0,0.95,19.999999999999982,2,3.9335097743293104,0.17995486978051145,2,1
hmm_t,4.0,0.95,19.999999999999982,3,3.6924011205329337,0.17723650478090078,2,1
hmm_t,4.0,0.95,19.999999999999982,4,4.084327081876663,0.21998637223566644,2,1
hmm_t,4.0,0.95,19.999999999999982,5,3.9028310009156706,0.21476717524059938,2,1
hmm_t,4.0,0.95,19.999999999999982,6,3.886246912748844,0.22718552638120817,2,1
hmm_t,4.0,0.95,19.999999999999982,7,3.911077902944439,0.17758211921602726,2,1
hmm_t,4.0,0.95,19.999999999999982,8,3.9237592554981435,0.14636294423173804,2,1
hmm_t,4.0,0.95,19.999999999999982,9,3.8490925891798136,0.17346467268458915,2,1
hmm_t,4.0,0.95,19.999999999999982,10,4.004114051685728,0.18854180995762262,2,1
hmm_t,4.0,0.95,19.999999999999982,11,3.6877333860231007,0.1871584235659855,2,1
hmm_t,4.0,0.95,19.999999999999982,12,3.88529618901195,0.23253916337364952,2,1
hmm_t,4.0,0.95,19.999999999999982,13,4.422548049706762,0.1692475773080991,2,1
hmm_t,4.0,0.95,19.999999999999982,14,3.797471533881804,0.16401679674825234,2,1
hmm_t,4.0,0.95,19.999999999999982,15,4.131899639195394,0.20242365715472563,2,1
hmm_t,4.0,0.95,19.999999999999982,16,4.194455535519682,0.1994302600298164,2,1
hmm_t,4.0,0.95,19.999999999999982,17,3.9005503801210426,0.222609357767865,2,1
hmm_t,4.0,0.95,19.999999999999982,18,4.056806170605003,0.1909798156553737,2,1
hmm_t,4.0,0.95,19.999999999999982,19,3.9969321494764047,0.19098016362517511,2,1
hmm_t,4.0,0.99,99.99999999999991,0,4.171448493654632,0.7429926003050774,2,1
hmm_t,4.0,0.99,99.99999999999991,1,4.185950871134049,0.6245936633337654,2,1
hmm_t,4.0,0.99,99.99999999999991,2,4.042583541767967,0.6531401264752185,2,1
hmm_t,4.0,0.99,99.99999999999991,3,4.147743108358813,0.5774708310729061,2,1
hmm_t,4.0,0.99,99.99999999999991,4,4.123987854944281,0.5996150870287913,2,1
hmm_t,4.0,0.99,99.99999999999991,5,3.8399163287365163,0.6777591027354811,2,1
hmm_t,4.0,0.99,99.99999999999991,6,4.0957559328579425,0.6592752600786433,2,1
hmm_t,4.0,0.99,99.99999999999991,7,4.147840435679322,0.6437744488502417,2,1
hmm_t,4.0,0.99,99.99999999999991,8,3.8814139939065306,0.6701458569436441,2,1
hmm_t,4.0,0.99,99.99999999999991,9,3.8986157717236978,0.6572607516266589,2,1
hmm_t,4.0,0.99,99.99999999999991,10,4.3041640584621845,0.6405333113544129,2,1
hmm_t,4.0,0.99,99.99999999999991,11,3.9318058875515147,0.6258409851401945,2,1
hmm_t,4.0,0.99,99.99999999999991,12,4.086535144334379,0.6039604225347457,2,1
hmm_t,4.0,0.99,99.99999999999991,13,4.125645516175119,0.6566046739961355,2,1
hmm_t,4.0,0.99,99.99999999999991,14,3.9349832587751714,0.6802274858834239,2,1
hmm_t,4.0,0.99,99.99999999999991,15,3.9152011848669845,0.6795713639389631,2,1
hmm_t,4.0,0.99,99.99999999999991,16,4.105370558508136,0.6093461384806543,2,1
hmm_t,4.0,0.99,99.99999999999991,17,3.7311300994448904,0.5571427266802809,2,1
hmm_t,4.0,0.99,99.99999999999991,18,4.042253461939314,0.6183486396436045,2,1
hmm_t,4.0,0.99,99.99999999999991,19,3.9499552201129884,0.6530587482187029,2,1
hmm_t,6.0,0.9,10.000000000000002,0,6.250901116242263,0.0900581910615655,2,1
