Generator,True_k,Persistence,Mean_Regime_Duration,Replication,Feature,ARI_KMeans_oracle_k,ARI_GMM_oracle_k
ms_garch,2,0.99,99.99999999999991,16,sigma_true,0.6390990960793872,0.38616065563804
ms_garch,2,0.99,99.99999999999991,16,sigma_log,0.5811721656151682,0.47417203400369745
ms_garch,2,0.99,99.99999999999991,16,roll_sigma_21,0.5123132327535465,0.35159851231181344
ms_garch,2,0.99,99.99999999999991,16,roll_abs_r_21,0.3164281593930669,0.36016730074083375
ms_garch,2,0.99,99.99999999999991,16,roll_abs_r_matched,0.18296177304853026,0.19807939680614423
ms_garch,2,0.99,99.99999999999991,17,sigma_true,0.6314004494317491,0.3931995477468671
ms_garch,2,0.99,99.99999999999991,17,sigma_log,0.5952781469137481,0.48642844088915344
ms_garch,2,0.99,99.99999999999991,17,roll_sigma_21,0.497455313404026,0.3099085347096532
ms_garch,2,0.99,99.99999999999991,17,roll_abs_r_21,0.2437350387239382,0.2689807406427029
ms_garch,2,0.99,99.99999999999991,17,roll_abs_r_matched,0.1582258779020061,0.08538169650703102
ms_garch,2,0.99,99.99999999999991,18,sigma_true,0.5942892535570655,0.34899707482568043
ms_garch,2,0.99,99.99999999999991,18,sigma_log,0.5287245598070817,0.41020477204882216
ms_garch,2,0.99,99.99999999999991,18,roll_sigma_21,0.43582855601464804,0.2813818646718408
ms_garch,2,0.99,99.99999999999991,18,roll_abs_r_21,0.24135782139157874,0.2714598329816058
ms_garch,2,0.99,99.99999999999991,18,roll_abs_r_matched,0.10587876216649857,0.06505753957784342
ms_garch,2,0.99,99.99999999999991,19,sigma_true,0.7414174101297968,0.5038766276116807
ms_garch,2,0.99,99.99999999999991,19,sigma_log,0.6802031284613754,0.6547269789375901
ms_garch,2,0.99,99.99999999999991,19,roll_sigma_21,0.5608434847095928,0.48374397617196135
ms_garch,2,0.99,99.99999999999991,19,roll_abs_r_21,0.4596659874033786,0.3867643805563092
ms_garch,2,0.99,99.99999999999991,19,roll_abs_r_matched,0.22935162314388705,0.20730823003530505
ms_garch,3,0.9,10.000000000000002,0,sigma_true,0.07599076193218875,0.07855871617254995
ms_garch,3,0.9,10.000000000000002,0,sigma_log,0.05458329196855601,0.03650532827482869
ms_garch,3,0.9,10.000000000000002,0,roll_sigma_21,0.010026087993084002,0.00839764015760797
ms_garch,3,0.9,10.000000000000002,0,roll_abs_r_21,0.0016940580279001028,0.0015955208444808186
ms_garch,3,0.9,10.000000000000002,0,roll_abs_r_matched,0.003793213244395904,0.007005685170918547
ms_garch,3,0.9,10.000000000000002,1,sigma_true,0.0997442588831684,0.10245642159983061
ms_garch,3,0.9,10.000000000000002,1,sigma_log,0.09029747547777804,0.09275045792752097
ms_garch,3,0.9,10.000000000000002,1,roll_sigma_21,0.0068383849981208614,0.008375241758587332
ms_garch,3,0.9,10.000000000000002,1,roll_abs_r_21,0.00375171173440532,0.0029239211112401992
ms_garch,3,0.9,10.000000000000002,1,roll_abs_r_matched,0.011030918796954479,0.01060781832830058
ms_garch,3,0.9,10.000000000000002,2,sigma_true,0.09459135447346925,0.0962959500536505
ms_garch,3,0.9,10.000000000000002,2,sigma_log,0.10219771440068408,0.10451486435143548
ms_garch,3,0.9,10.000000000000002,2,roll_sigma_21,0.0179688637210064,0.01743862817301341
ms_garch,3,0.9,10.000000000000002,2,roll_abs_r_21,0.01270762749716953,0.012432481755795742
ms_garch,3,0.9,10.000000000000002,2,roll_abs_r_matched,0.026315224036153294,0.025484612981398383
ms_garch,3,0.9,10.000000000000002,3,sigma_true,0.08309081904823194,0.08648003808065152
ms_garch,3,0.9,10.000000000000002,3,sigma_log,0.06339656413023483,0.06676186890366792
ms_garch,3,0.9,10.000000000000002,3,roll_sigma_21,0.0038956184812079706,0.006338325802835252
ms_garch,3,0.9,10.000000000000002,3,roll_abs_r_21,0.0030047323266320907,0.0034481743203999063
ms_garch,3,0.9,10.000000000000002,3,roll_abs_r_matched,0.002669877392201134,0.0027448833588949845
ms_garch,3,0.9,10.000000000000002,4,sigma_true,0.08897566859869092,0.0915347608539774
ms_garch,3,0.9,10.000000000000002,4,sigma_log,0.059411333041484084,0.06840897555342247
ms_garch,3,0.9,10.000000000000002,4,roll_sigma_21,0.006227475769816604,0.006283471480020142
ms_garch,3,0.9,10.000000000000002,4,roll_abs_r_21,0.0046954754806088775,0.0048162123415015565
ms_garch,3,0.9,10.000000000000002,4,roll_abs_r_matched,0.013421575301696208,0.013631876043148881
ms_garch,3,0.9,10.000000000000002,5,sigma_true,0.07596340018787072,0.08078694971835977
ms_garch,3,0.9,10.000000000000002,5,sigma_log,0.0669710713149396,0.07454162980728153
ms_garch,3,0.9,10.000000000000002,5,roll_sigma_21,0.0025771478696045595,0.0023692057491740844
ms_garch,3,0.9,10.000000000000002,5,roll_abs_r_21,0.002933239861226462,0.002623257551768835
ms_garch,3,0.9,10.000000000000002,5,roll_abs_r_matched,0.006896660888938557,0.006347720299395004
ms_garch,3,0.9,10.000000000000002,6,sigma_true,0.0980633225951284,0.091618879772522
ms_garch,3,0.9,10.000000000000002,6,sigma_log,0.0697535477514147,0.06743293224952712
ms_garch,3,0.9,10.000000000000002,6,roll_sigma_21,0.01854721812273639,0.01694649265043649
ms_garch,3,0.9,10.000000000000002,6,roll_abs_r_21,0.014370276303020818,0.013470586292801633
ms_garch,3,0.9,10.000000000000002,6,roll_abs_r_matched,0.018040168547750177,0.018999340205311816
ms_garch,3,0.9,10.000000000000002,7,sigma_true,0.09438030326959024,0.09709549700541716
ms_garch,3,0.9,10.000000000000002,7,sigma_log,0.06267364231002098,0.06147027206135101
ms_garch,3,0.9,10.000000000000002,7,roll_sigma_21,0.007813264143532474,0.008915503719652109
ms_garch,3,0.9,10.000000000000002,7,roll_abs_r_21,0.010581147430879663,0.010997569994544005
ms_garch,3,0.9,10.000000000000002,7,roll_abs_r_matched,0.018193205064004122,0.01862686275982991
ms_garch,3,0.9,10.000000000000002,8,sigma_true,0.11483219789520768,0.11859207523588267
ms_garch,3,0.9,10.000000000000002,8,sigma_log,0.08590790716244723,0.07087424614843427
ms_garch,3,0.9,10.000000000000002,8,roll_sigma_21,0.016878369944365167,0.017116872057106942
ms_garch,3,0.9,10.000000000000002,8,roll_abs_r_21,0.009834962784046856,0.010067746704417783
ms_garch,3,0.9,10.000000000000002,8,roll_abs_r_matched,0.025327971614053323,0.024574108128532286
ms_garch,3,0.9,10.000000000000002,9,sigma_true,0.12219616722203533,0.12412827532708462
ms_garch,3,0.9,10.000000000000002,9,sigma_log,0.11149400243833546,0.12318028668231189
ms_garch,3,0.9,10.000000000000002,9,roll_sigma_21,0.013481416677490528,0.013880761492181863
ms_garch,3,0.9,10.000000000000002,9,roll_abs_r_21,0.01137921527619809,0.010788776252371436
ms_garch,3,0.9,10.000000000000002,9,roll_abs_r_matched,0.0207143938740981,0.019846502287974
ms_garch,3,0.9,10.000000000000002,10,sigma_true,0.10378978096543823,0.1067168071145625
ms_garch,3,0.9,10.000000000000002,10,sigma_log,0.07348249244478237,0.05352879901053932
ms_garch,3,0.9,10.000000000000002,10,roll_sigma_21,0.01835217467248333,0.017691492196150307
ms_garch,3,0.9,10.000000000000002,10,roll_abs_r_21,0.013147759201724563,0.013249334484778946
ms_garch,3,0.9,10.000000000000002,10,roll_abs_r_matched,0.014743597236332737,0.014448573951780263
ms_garch,3,0.9,10.000000000000002,11,sigma_true,0.09930448570747435,0.09992976723667456
ms_garch,3,0.9,10.000000000000002,11,sigma_log,0.0768268320132933,0.09034815977198066
ms_garch,3,0.9,10.000000000000002,11,roll_sigma_21,0.010231337542749375,0.008757319225628904
ms_garch,3,0.9,10.000000000000002,11,roll_abs_r_21,0.009520282279003927,0.008478042667775935
ms_garch,3,0.9,10.000000000000002,11,roll_abs_r_matched,0.010205194979005242,0.009672974420809003
ms_garch,3,0.9,10.000000000000002,12,sigma_true,0.10594680784498649,0.10372434582019731
ms_garch,3,0.9,10.000000000000002,12,sigma_log,0.07759001368685171,0.06934439629028795
ms_garch,3,0.9,10.000000000000002,12,roll_sigma_21,0.006251854352900591,0.0060677742678174945
ms_garch,3,0.9,10.000000000000002,12,roll_abs_r_21,0.004758576274950767,0.0045753525451487035
ms_garch,3,0.9,10.000000000000002,12,roll_abs_r_matched,0.010221301387051986,0.005884445228487662
ms_garch,3,0.9,10.000000000000002,13,sigma_true,0.10190127707665161,0.10767309712976865
ms_garch,3,0.9,10.000000000000002,13,sigma_log,0.08839466537139123,0.08420413309851472
ms_garch,3,0.9,10.000000000000002,13,roll_sigma_21,0.016010635046623926,0.01689580559042881
ms_garch,3,0.9,10.000000000000002,13,roll_abs_r_21,0.012886342960127086,0.013102694450064727
ms_garch,3,0.9,10.000000000000002,13,roll_abs_r_matched,0.0163142377566824,0.017326922396606312
ms_garch,3,0.9,10.000000000000002,14,sigma_true,0.10969159638926596,0.10976878532847462
ms_garch,3,0.9,10.000000000000002,14,sigma_log,0.08256953678371856,0.0686364716814799
ms_garch,3,0.9,10.000000000000002,14,roll_sigma_21,0.018909894918378474,0.01832624162188004
ms_garch,3,0.9,10.000000000000002,14,roll_abs_r_21,0.012135027771473761,0.01171429606567935
ms_garch,3,0.9,10.000000000000002,14,roll_abs_r_matched,0.016014362595160963,0.015214705971120982
ms_garch,3,0.9,10.000000000000002,15,sigma_true,0.08841280492977112,0.08311846108974298
ms_garch,3,0.9,10.000000000000002,15,sigma_log,0.07923931673374468,0.0724935865251992
ms_garch,3,0.9,10.000000000000002,15,roll_sigma_21,0.01619680243747944,0.014751797630714965
ms_garch,3,0.9,10.000000000000002,15,roll_abs_r_21,0.013009899028060818,0.009735101605141277
ms_garch,3,0.9,10.000000000000002,15,roll_abs_r_matched,0.02247757753476167,0.020774194920711357
ms_garch,3,0.9,10.000000000000002,16,sigma_true,0.1036102167212586,0.10484699177683024
ms_garch,3,0.9,10.000000000000002,16,sigma_log,0.06567358942530566,0.045695908794671614
ms_garch,3,0.9,10.000000000000002,16,roll_sigma_21,0.015070396520423973,0.0163007420637854
ms_garch,3,0.9,10.000000000000002,16,roll_abs_r_21,0.003097401385844324,0.004576109722773799
ms_garch,3,0.9,10.000000000000002,16,roll_abs_r_matched,0.008777139304556225,0.006975044118132943
ms_garch,3,0.9,10.000000000000002,17,sigma_true,6.503970120674372e-05,4.1470451819286894e-05
ms_garch,3,0.9,10.000000000000002,17,sigma_log,0.0931570184773608,0.0811108021214036
ms_garch,3,0.9,10.000000000000002,17,roll_sigma_21,-6.984693654107993e-05,-7.409083803075258e-05
ms_garch,3,0.9,10.000000000000002,17,roll_abs_r_21,0.00011823794921798407,-0.00011492399094645686
ms_garch,3,0.9,10.000000000000002,17,roll_abs_r_matched,0.0001691728310854821,0.0006824150019665273
ms_garch,3,0.9,10.000000000000002,18,sigma_true,0.02651511188819689,0.004582919900998843
ms_garch,3,0.9,10.000000000000002,18,sigma_log,0.10138202874588467,0.08667712950466316
ms_garch,3,0.9,10.000000000000002,18,roll_sigma_21,0.0014490776459100301,-0.0006708020316650019
ms_garch,3,0.9,10.000000000000002,18,roll_abs_r_21,0.0010946775720888854,-0.0002109632669039791
ms_garch,3,0.9,10.000000000000002,18,roll_abs_r_matched,0.001918939310852272,0.0008564020082687314
ms_garch,3,0.9,10.000000000000002,19,sigma_true,0.10502812949848066,0.10402676084300135
ms_garch,3,0.9,10.000000000000002,19,sigma_log,0.07181101895863773,0.08778757642011063
ms_garch,3,0.9,10.000000000000002,19,roll_sigma_21,0.020468972780612694,0.01945329301889907
ms_garch,3,0.9,10.000000000000002,19,roll_abs_r_21,0.00992037815887247,0.009678887026192452
ms_garch,3,0.9,10.000000000000002,19,roll_abs_r_matched,0.013743472867068571,0.012210485497549103
ms_garch,3,0.95,19.999999999999982,0,sigma_true,0.15843190334284482,0.16298674827580228
ms_garch,3,0.95,19.999999999999982,0,sigma_log,0.16293897762850473,0.15692499025873763
ms_garch,3,0.95,19.999999999999982,0,roll_sigma_21,0.049109503713790977,0.05573343663091878
ms_garch,3,0.95,19.999999999999982,0,roll_abs_r_21,0.02616412523618865,0.029303583381683457
ms_garch,3,0.95,19.999999999999982,0,roll_abs_r_matched,0.026687435225705654,0.030027663371997065
ms_garch,3,0.95,19.999999999999982,1,sigma_true,0.17803130530564454,0.17782374650529129
ms_garch,3,0.95,19.999999999999982,1,sigma_log,0.1648067262272874,0.17927289497915794
ms_garch,3,0.95,19.999999999999982,1,roll_sigma_21,0.05008931623511529,0.048748523530534854
ms_garch,3,0.95,19.999999999999982,1,roll_abs_r_21,0.03020070526366674,0.02828609335631292
ms_garch,3,0.95,19.999999999999982,1,roll_abs_r_matched,0.03025056255288875,0.028284133457967275
ms_garch,3,0.95,19.999999999999982,2,sigma_true,0.15423443321932764,0.1503614363250857
ms_garch,3,0.95,19.999999999999982,2,sigma_log,0.10508045925575307,0.09351647418489285
ms_garch,3,0.95,19.999999999999982,2,roll_sigma_21,0.024628499582773355,0.024630367886602098
ms_garch,3,0.95,19.999999999999982,2,roll_abs_r_21,0.015901729985131507,0.013785696962501323
ms_garch,3,0.95,19.999999999999982,2,roll_abs_r_matched,0.01548958893483274,0.014651953557125503
ms_garch,3,0.95,19.999999999999982,3,sigma_true,0.1553530654536062,0.15453868433917883
ms_garch,3,0.95,19.999999999999982,3,sigma_log,0.1703842708932398,0.16451412215202693
ms_garch,3,0.95,19.999999999999982,3,roll_sigma_21,0.026795212456454175,0.02414205277334919
ms_garch,3,0.95,19.999999999999982,3,roll_abs_r_21,0.01677868626970626,0.01592709852811646
ms_garch,3,0.95,19.999999999999982,3,roll_abs_r_matched,0.01913577316386736,0.018824887554022007
ms_garch,3,0.95,19.999999999999982,4,sigma_true,0.1554435193762184,0.1626824459968523
ms_garch,3,0.95,19.999999999999982,4,sigma_log,0.17628301383736755,0.20603333665489026
ms_garch,3,0.95,19.999999999999982,4,roll_sigma_21,0.032963589549064885,0.03549732875501695
ms_garch,3,0.95,19.999999999999982,4,roll_abs_r_21,0.027972732624472866,0.02509847310631242
ms_garch,3,0.95,19.999999999999982,4,roll_abs_r_matched,0.028388053536977566,0.02756000761248457
ms_garch,3,0.95,19.999999999999982,5,sigma_true,0.164202072647416,0.1672519464428009
ms_garch,3,0.95,19.999999999999982,5,sigma_log,0.16161152321304242,0.06041753969032622
ms_garch,3,0.95,19.999999999999982,5,roll_sigma_21,0.025822774415966043,0.025156783656345983
ms_garch,3,0.95,19.999999999999982,5,roll_abs_r_21,0.006681308217857345,0.00478313812299666
ms_garch,3,0.95,19.999999999999982,5,roll_abs_r_matched,0.007537821569735745,0.005172575866148916
ms_garch,3,0.95,19.999999999999982,6,sigma_true,0.05310716410389615,0.004955345704020562
ms_garch,3,0.95,19.999999999999982,6,sigma_log,0.1552134512210728,0.16093749179510078
ms_garch,3,0.95,19.999999999999982,6,roll_sigma_21,0.04844165155163555,0.05515796226158315
ms_garch,3,0.95,19.999999999999982,6,roll_abs_r_21,0.003674501457297271,0.002829488706977087
ms_garch,3,0.95,19.999999999999982,6,roll_abs_r_matched,0.003072567290818362,0.0037699746564825417
ms_garch,3,0.95,19.999999999999982,7,sigma_true,0.18191823480681488,0.17793738281454097
ms_garch,3,0.95,19.999999999999982,7,sigma_log,0.12439304205273612,0.1016598325157627
ms_garch,3,0.95,19.999999999999982,7,roll_sigma_21,0.04360886120226465,0.04442708767689754
ms_garch,3,0.95,19.999999999999982,7,roll_abs_r_21,0.02398730210806109,0.025117631391559557
ms_garch,3,0.95,19.999999999999982,7,roll_abs_r_matched,0.023686777528736224,0.024366334094221693
ms_garch,3,0.95,19.999999999999982,8,sigma_true,0.15347027018552065,0.17512740163107893
ms_garch,3,0.95,19.999999999999982,8,sigma_log,0.22082826155364665,0.2162289404311542
ms_garch,3,0.95,19.999999999999982,8,roll_sigma_21,0.03869417604776652,0.04363888833468338
ms_garch,3,0.95,19.999999999999982,8,roll_abs_r_21,0.02008691234719113,0.013238281057195793
ms_garch,3,0.95,19.999999999999982,8,roll_abs_r_matched,0.019951357640229136,0.015072373626853786
ms_garch,3,0.95,19.999999999999982,9,sigma_true,0.15170865074067433,0.16418858906465275
ms_garch,3,0.95,19.999999999999982,9,sigma_log,0.11368722350641287,0.056492339506648975
ms_garch,3,0.95,19.999999999999982,9,roll_sigma_21,0.027706190451722627,0.02643135460163392
ms_garch,3,0.95,19.999999999999982,9,roll_abs_r_21,0.01740097061241839,0.014697526021794296
ms_garch,3,0.95,19.999999999999982,9,roll_abs_r_matched,0.016694727624749238,0.015403109076797723
ms_garch,3,0.95,19.999999999999982,10,sigma_true,0.179016427062055,0.18416296722254716
ms_garch,3,0.95,19.999999999999982,10,sigma_log,0.17555313743103065,0.17837824237055971
ms_garch,3,0.95,19.999999999999982,10,roll_sigma_21,0.03907521480974485,0.03633298025839706
ms_garch,3,0.95,19.999999999999982,10,roll_abs_r_21,0.03709546280283754,0.03609457514772768
ms_garch,3,0.95,19.999999999999982,10,roll_abs_r_matched,0.036966692574281396,0.034778829404627384
ms_garch,3,0.95,19.999999999999982,11,sigma_true,0.1448356047230296,0.13186925440971445
ms_garch,3,0.95,19.999999999999982,11,sigma_log,0.12635176874483994,0.1003110285264767
ms_garch,3,0.95,19.999999999999982,11,roll_sigma_21,0.05258922830428189,0.0514861501964226
ms_garch,3,0.95,19.999999999999982,11,roll_abs_r_21,0.030175342271739375,0.029606306886817615
ms_garch,3,0.95,19.999999999999982,11,roll_abs_r_matched,0.03115789287669774,0.029335749010714337
ms_garch,3,0.95,19.999999999999982,12,sigma_true,0.22227435012665073,0.23136909894088972
ms_garch,3,0.95,19.999999999999982,12,sigma_log,0.22440606447882264,0.21006937951271787
ms_garch,3,0.95,19.999999999999982,12,roll_sigma_21,0.06386893409359991,0.06551922062496739
ms_garch,3,0.95,19.999999999999982,12,roll_abs_r_21,0.04442023965957369,0.0443762030178902
ms_garch,3,0.95,19.999999999999982,12,roll_abs_r_matched,0.0454519164078103,0.04419335717653713
ms_garch,3,0.95,19.999999999999982,13,sigma_true,0.19116622034578143,0.191651372714531
ms_garch,3,0.95,19.999999999999982,13,sigma_log,0.18945687767398198,0.17608696962127274
ms_garch,3,0.95,19.999999999999982,13,roll_sigma_21,0.05268578846930397,0.0521647543557935
ms_garch,3,0.95,19.999999999999982,13,roll_abs_r_21,0.02163816621410109,0.01982927187928259
ms_garch,3,0.95,19.999999999999982,13,roll_abs_r_matched,0.023103499774947373,0.020454015554181828
ms_garch,3,0.95,19.999999999999982,14,sigma_true,0.19647230976498503,0.21648103142211578
ms_garch,3,0.95,19.999999999999982,14,sigma_log,0.2594922928995971,0.25691024793987266
ms_garch,3,0.95,19.999999999999982,14,roll_sigma_21,0.07546834405471703,0.08774463690795598
ms_garch,3,0.95,19.999999999999982,14,roll_abs_r_21,0.06206381078222641,0.06389671395191258
ms_garch,3,0.95,19.999999999999982,14,roll_abs_r_matched,0.06310933587208255,0.06564745886268519
ms_garch,3,0.95,19.999999999999982,15,sigma_true,0.17073525398726577,0.19816592773357938
ms_garch,3,0.95,19.999999999999982,15,sigma_log,0.2780397826834813,0.25012156652715617
ms_garch,3,0.95,19.999999999999982,15,roll_sigma_21,0.05714999712240531,0.0662788406505238
ms_garch,3,0.95,19.999999999999982,15,roll_abs_r_21,0.022002106203651187,0.02263001685901335
ms_garch,3,0.95,19.999999999999982,15,roll_abs_r_matched,0.021859189396890456,0.021192304703261538
ms_garch,3,0.95,19.999999999999982,16,sigma_true,0.10981027012107954,0.1047336635885452
ms_garch,3,0.95,19.999999999999982,16,sigma_log,0.11628438892262058,0.12672885476382906
ms_garch,3,0.95,19.999999999999982,16,roll_sigma_21,0.02114132247973781,0.021317816110537256
ms_garch,3,0.95,19.999999999999982,16,roll_abs_r_21,0.0054844475513425115,0.002483972684553912
ms_garch,3,0.95,19.999999999999982,16,roll_abs_r_matched,0.0038341605129712485,0.001972780712090068
ms_garch,3,0.95,19.999999999999982,17,sigma_true,0.13580730208804204,0.13685913212662165
ms_garch,3,0.95,19.999999999999982,17,sigma_log,0.11772679728026172,0.1253786302135491
ms_garch,3,0.95,19.999999999999982,17,roll_sigma_21,0.03256235824215289,0.034908244138758635
ms_garch,3,0.95,19.999999999999982,17,roll_abs_r_21,0.019422888846133676,0.0195873793063375
ms_garch,3,0.95,19.999999999999982,17,roll_abs_r_matched,0.02130612352661592,0.01775725901863715
ms_garch,3,0.95,19.999999999999982,18,sigma_true,0.17357278650799768,0.18000241498447375
ms_garch,3,0.95,19.999999999999982,18,sigma_log,0.22676210915859774,0.2100417879506363
ms_garch,3,0.95,19.999999999999982,18,roll_sigma_21,0.0465040014261165,0.05070193426993725
ms_garch,3,0.95,19.999999999999982,18,roll_abs_r_21,0.042042139321003764,0.04062016993262344
ms_garch,3,0.95,19.999999999999982,18,roll_abs_r_matched,0.04293896981226699,0.040965741148521646
ms_garch,3,0.95,19.999999999999982,19,sigma_true,0.1941876301100797,0.2031516526426625
ms_garch,3,0.95,19.999999999999982,19,sigma_log,0.20828487400536042,0.2011306116955399
ms_garch,3,0.95,19.999999999999982,19,roll_sigma_21,0.05851744685752579,0.06423109273482515
ms_garch,3,0.95,19.999999999999982,19,roll_abs_r_21,0.0300948220996663,0.029998516059614847
ms_garch,3,0.95,19.999999999999982,19,roll_abs_r_matched,0.026927972227579953,0.02459058541657521
ms_garch,3,0.99,99.99999999999991,0,sigma_true,0.24984797975035358,0.28545775208957996
ms_garch,3,0.99,99.99999999999991,0,sigma_log,0.46219127283852046,0.41540145489473856
ms_garch,3,0.99,99.99999999999991,0,roll_sigma_21,0.2706437952081718,0.2744138915312977
ms_garch,3,0.99,99.99999999999991,0,roll_abs_r_21,0.14152182883738776,0.18094517939430244
ms_garch,3,0.99,99.99999999999991,0,roll_abs_r_matched,0.04655024003299788,0.09788719042386625
ms_garch,3,0.99,99.99999999999991,1,sigma_true,0.4689238335259119,0.40335014004717534
ms_garch,3,0.99,99.99999999999991,1,sigma_log,0.5204467176613727,0.381433451532578
ms_garch,3,0.99,99.99999999999991,1,roll_sigma_21,0.34542041468029383,0.33592852040300386
ms_garch,3,0.99,99.99999999999991,1,roll_abs_r_21,0.14797452587752657,0.2934184287196722
ms_garch,3,0.99,99.99999999999991,1,roll_abs_r_matched,0.09777258044481854,0.10412049784732837
ms_garch,3,0.99,99.99999999999991,2,sigma_true,0.42155035262685964,0.4583968159164421
ms_garch,3,0.99,99.99999999999991,2,sigma_log,0.654651346461218,0.5776360642045267
ms_garch,3,0.99,99.99999999999991,2,roll_sigma_21,0.314486421199697,0.43805262130425293
ms_garch,3,0.99,99.99999999999991,2,roll_abs_r_21,0.21730033482695116,0.2772343943672991
ms_garch,3,0.99,99.99999999999991,2,roll_abs_r_matched,0.13026470679665136,0.177949296756173
ms_garch,3,0.99,99.99999999999991,3,sigma_true,0.39502356628361607,0.387896606673758
ms_garch,3,0.99,99.99999999999991,3,sigma_log,0.6073862542583476,0.5203998263887689
ms_garch,3,0.99,99.99999999999991,3,roll_sigma_21,0.32202043093710214,0.3219436669453008
ms_garch,3,0.99,99.99999999999991,3,roll_abs_r_21,0.2329894988864942,0.26848726398680917
ms_garch,3,0.99,99.99999999999991,3,roll_abs_r_matched,0.12414942582020488,0.16867377664876657
ms_garch,3,0.99,99.99999999999991,4,sigma_true,0.38015970651201425,0.376403349434583
ms_garch,3,0.99,99.99999999999991,4,sigma_log,0.5436016293909524,0.462327986492019
ms_garch,3,0.99,99.99999999999991,4,roll_sigma_21,0.3108416775008576,0.3408900527979264
ms_garch,3,0.99,99.99999999999991,4,roll_abs_r_21,0.26213825883126685,0.24556577572308164
ms_garch,3,0.99,99.99999999999991,4,roll_abs_r_matched,0.1418619218525142,0.12256461509035184
ms_garch,3,0.99,99.99999999999991,5,sigma_true,0.3720968164080798,0.38819364439227905
ms_garch,3,0.99,99.99999999999991,5,sigma_log,0.6303325799618077,0.5861960162621318
ms_garch,3,0.99,99.99999999999991,5,roll_sigma_21,0.30707577722894147,0.319456266673035
ms_garch,3,0.99,99.99999999999991,5,roll_abs_r_21,0.23499733614565374,0.229760799130725
ms_garch,3,0.99,99.99999999999991,5,roll_abs_r_matched,0.16013731569370593,0.27292284589196364
ms_garch,3,0.99,99.99999999999991,6,sigma_true,0.6533419279436153,0.5247777717132206
ms_garch,3,0.99,99.99999999999991,6,sigma_log,0.5996865205034921,0.5517924268120152
ms_garch,3,0.99,99.99999999999991,6,roll_sigma_21,0.5760888859876271,0.44434452599649193
ms_garch,3,0.99,99.99999999999991,6,roll_abs_r_21,0.30897490027774155,0.418381853968239
ms_garch,3,0.99,99.99999999999991,6,roll_abs_r_matched,0.26617422935166396,0.24117341321011398
ms_garch,3,0.99,99.99999999999991,7,sigma_true,0.2866156636596955,0.3071723698518448
ms_garch,3,0.99,99.99999999999991,7,sigma_log,0.5221464508646928,0.46466467794972255
ms_garch,3,0.99,99.99999999999991,7,roll_sigma_21,0.2095879275034984,0.24331804377179742
ms_garch,3,0.99,99.99999999999991,7,roll_abs_r_21,0.17709121411960813,0.1819830506848304
ms_garch,3,0.99,99.99999999999991,7,roll_abs_r_matched,0.1076324519916984,0.12346273616910687
ms_garch,3,0.99,99.99999999999991,8,sigma_true,0.3441714825851299,0.3530561775088681
ms_garch,3,0.99,99.99999999999991,8,sigma_log,0.4893518267839893,0.45144606417611216
ms_garch,3,0.99,99.99999999999991,8,roll_sigma_21,0.22751822265157653,0.25517614329665805
ms_garch,3,0.99,99.99999999999991,8,roll_abs_r_21,0.17291259803443765,0.18592310888129548
ms_garch,3,0.99,99.99999999999991,8,roll_abs_r_matched,0.09064552962539017,0.09464725086927524
ms_garch,3,0.99,99.99999999999991,9,sigma_true,0.40793016868754733,0.393371469010504
ms_garch,3,0.99,99.99999999999991,9,sigma_log,0.5448214198482723,0.4652030152719557
ms_garch,3,0.99,99.99999999999991,9,roll_sigma_21,0.317964149271856,0.3036355227368805
ms_garch,3,0.99,99.99999999999991,9,roll_abs_r_21,0.2358690763549412,0.24815280855181113
ms_garch,3,0.99,99.99999999999991,9,roll_abs_r_matched,0.14335059918199913,0.1748230308575714
ms_garch,3,0.99,99.99999999999991,10,sigma_true,0.5364225435209075,0.39132783944272614
ms_garch,3,0.99,99.99999999999991,10,sigma_log,0.45322642175309347,0.44219945602465704
ms_garch,3,0.99,99.99999999999991,10,roll_sigma_21,0.38160740947304633,0.3358809371345136
ms_garch,3,0.99,99.99999999999991,10,roll_abs_r_21,0.1652257845797766,0.1707915026577398
ms_garch,3,0.99,99.99999999999991,10,roll_abs_r_matched,0.0630091134195164,0.05655229102772842
ms_garch,3,0.99,99.99999999999991,11,sigma_true,0.6026200770615463,0.4495200866636105
ms_garch,3,0.99,99.99999999999991,11,sigma_log,0.5294218950210712,0.5238670017392383
ms_garch,3,0.99,99.99999999999991,11,roll_sigma_21,0.5021082748481026,0.3987632994772873
ms_garch,3,0.99,99.99999999999991,11,roll_abs_r_21,0.2392156096482424,0.24028459387927925
ms_garch,3,0.99,99.99999999999991,11,roll_abs_r_matched,0.17089382854060076,0.18951722471733717
ms_garch,3,0.99,99.99999999999991,12,sigma_true,0.5202722020917921,0.4755765556389271
ms_garch,3,0.99,99.99999999999991,12,sigma_log,0.5608674383140114,0.4237240327989845
ms_garch,3,0.99,99.99999999999991,12,roll_sigma_21,0.38929060762317247,0.3651470549478529
ms_garch,3,0.99,99.99999999999991,12,roll_abs_r_21,0.047961415811569354,0.024344240885151587
ms_garch,3,0.99,99.99999999999991,12,roll_abs_r_matched,0.15197396893224138,0.1917456476342806
ms_garch,3,0.99,99.99999999999991,13,sigma_true,0.34254045926704196,0.231509775293997
ms_garch,3,0.99,99.99999999999991,13,sigma_log,0.5500739661579656,0.514991725681875
