Generator,True_k,Persistence,DegreesOfFreedom,SeriesLength,Replication,Mean_Regime_Duration,Feature_Window,Realized_Vol_Ratio,Method,Criterion,Estimated_k,Exact_Match,Signed_Bias,ARI_at_True_k,ARI_at_Estimated_k,Estimated_k_with_k1,Selected_k1
ms_garch,2,0.99,5.0,5000,15,99.99999999999991,21,1.8311063911836958,GMM,BIC_Neff,8,0,6,0.11228062813112484,0.09622349662484628,8.0,0.0
ms_garch,2,0.99,5.0,5000,15,99.99999999999991,21,1.8311063911836958,HMM,BIC,12,0,10,0.2731726453260494,0.06179366230877469,12.0,0.0
ms_garch,2,0.99,5.0,5000,15,99.99999999999991,21,1.8311063911836958,HMM,AIC,12,0,10,0.2731726453260494,0.06179366230877469,12.0,0.0
ms_garch,2,0.99,5.0,5000,15,99.99999999999991,21,1.8311063911836958,HMM,ICL,12,0,10,0.2731726453260494,0.06179366230877469,12.0,0.0
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,K-Means,Silhouette,2,1,0,0.18283920093335115,0.18283920093335115,,
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,K-Means,Davies-Bouldin,9,0,7,0.18283920093335115,0.08688172428209905,,
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,K-Means,Calinski-Harabasz,12,0,10,0.18283920093335115,0.06203171246828819,,
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,GMM,BIC,5,0,3,0.17396810963926787,0.17250072724998736,5.0,0.0
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,GMM,AIC,9,0,7,0.17396810963926787,0.08716398541631748,9.0,0.0
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,GMM,ICL,2,1,0,0.17396810963926787,0.17396810963926787,1.0,1.0
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,GMM,BIC_Neff,7,0,5,0.17396810963926787,0.12588416093592442,7.0,0.0
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,HMM,BIC,11,0,9,0.2768950295033167,0.0665455170439287,11.0,0.0
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,HMM,AIC,11,0,9,0.2768950295033167,0.0665455170439287,11.0,0.0
ms_garch,2,0.99,5.0,5000,16,99.99999999999991,21,1.9049559751213156,HMM,ICL,11,0,9,0.2768950295033167,0.0665455170439287,11.0,0.0
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,K-Means,Silhouette,2,1,0,0.12149116716579683,0.12149116716579683,,
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,K-Means,Davies-Bouldin,5,0,3,0.12149116716579683,0.17930654297383722,,
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,K-Means,Calinski-Harabasz,12,0,10,0.12149116716579683,0.07584131664876158,,
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,GMM,BIC,7,0,5,0.08887002212749,0.12303345577184985,7.0,0.0
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,GMM,AIC,7,0,5,0.08887002212749,0.12303345577184985,7.0,0.0
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,GMM,ICL,4,0,2,0.08887002212749,0.1979892259313947,1.0,1.0
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,GMM,BIC_Neff,7,0,5,0.08887002212749,0.12303345577184985,7.0,0.0
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,HMM,BIC,11,0,9,0.2901645403660337,0.09065479413175961,11.0,0.0
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,HMM,AIC,11,0,9,0.2901645403660337,0.09065479413175961,11.0,0.0
ms_garch,2,0.99,5.0,5000,17,99.99999999999991,21,1.8866941171455938,HMM,ICL,11,0,9,0.2901645403660337,0.09065479413175961,11.0,0.0
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,K-Means,Silhouette,2,1,0,0.004674121774443144,0.004674121774443144,,
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,K-Means,Davies-Bouldin,2,1,0,0.004674121774443144,0.004674121774443144,,
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,K-Means,Calinski-Harabasz,12,0,10,0.004674121774443144,0.11947223421894534,,
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,GMM,BIC,8,0,6,0.009411857411408688,0.17798408726640896,8.0,0.0
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,GMM,AIC,12,0,10,0.009411857411408688,0.12506428658215446,12.0,0.0
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,GMM,ICL,2,1,0,0.009411857411408688,0.009411857411408688,2.0,0.0
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,GMM,BIC_Neff,8,0,6,0.009411857411408688,0.17798408726640896,8.0,0.0
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,HMM,BIC,12,0,10,0.3367320015439619,0.07336121272427426,12.0,0.0
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,HMM,AIC,12,0,10,0.3367320015439619,0.07336121272427426,12.0,0.0
ms_garch,2,0.99,5.0,5000,18,99.99999999999991,21,2.275173293060062,HMM,ICL,10,0,8,0.3367320015439619,0.10068146441746975,10.0,0.0
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,K-Means,Silhouette,2,1,0,0.07340415103076363,0.07340415103076363,,
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,K-Means,Davies-Bouldin,9,0,7,0.07340415103076363,0.09349443645906395,,
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,K-Means,Calinski-Harabasz,12,0,10,0.07340415103076363,0.06829606008030613,,
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,GMM,BIC,10,0,8,0.06883737184873664,0.0685344945470371,10.0,0.0
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,GMM,AIC,12,0,10,0.06883737184873664,0.06525042121464282,12.0,0.0
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,GMM,ICL,2,1,0,0.06883737184873664,0.06883737184873664,1.0,1.0
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,GMM,BIC_Neff,10,0,8,0.06883737184873664,0.0685344945470371,10.0,0.0
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,HMM,BIC,10,0,8,0.23062587982219487,0.06766454245208654,10.0,0.0
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,HMM,AIC,12,0,10,0.23062587982219487,0.0629721684098877,12.0,0.0
ms_garch,2,0.99,5.0,5000,19,99.99999999999991,21,1.691702155219152,HMM,ICL,10,0,8,0.23062587982219487,0.06766454245208654,10.0,0.0
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,K-Means,Silhouette,3,1,0,0.003975258842741918,0.003975258842741918,,
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,K-Means,Davies-Bouldin,12,0,9,0.003975258842741918,0.0039701080484644755,,
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,K-Means,Calinski-Harabasz,12,0,9,0.003975258842741918,0.0039701080484644755,,
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,GMM,BIC,7,0,4,0.0036677081588307654,0.0025679594695034776,7.0,0.0
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,GMM,AIC,11,0,8,0.0036677081588307654,0.00381498252837611,11.0,0.0
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,GMM,ICL,3,1,0,0.0036677081588307654,0.0036677081588307654,1.0,1.0
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,GMM,BIC_Neff,7,0,4,0.0036677081588307654,0.0025679594695034776,7.0,0.0
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,HMM,BIC,12,0,9,0.0037390346365962506,0.0039167734248507,12.0,0.0
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,HMM,AIC,12,0,9,0.0037390346365962506,0.0039167734248507,12.0,0.0
ms_garch,3,0.9,5.0,5000,0,10.000000000000002,21,1.1698506635351,HMM,ICL,12,0,9,0.0037390346365962506,0.0039167734248507,12.0,0.0
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,K-Means,Silhouette,2,0,-1,0.008541778871306945,0.011360597605061404,,
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,K-Means,Davies-Bouldin,9,0,6,0.008541778871306945,0.007402259812668176,,
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,K-Means,Calinski-Harabasz,12,0,9,0.008541778871306945,0.007819770290473479,,
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,GMM,BIC,4,0,1,0.00874499725062017,0.009497989167613349,4.0,0.0
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,GMM,AIC,12,0,9,0.00874499725062017,0.007295941239786964,12.0,0.0
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,GMM,ICL,2,0,-1,0.00874499725062017,0.00850441081689891,1.0,1.0
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,GMM,BIC_Neff,4,0,1,0.00874499725062017,0.009497989167613349,4.0,0.0
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,HMM,BIC,10,0,7,0.015851702975908433,0.008441132856768611,10.0,0.0
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,HMM,AIC,10,0,7,0.015851702975908433,0.008441132856768611,10.0,0.0
ms_garch,3,0.9,5.0,5000,1,10.000000000000002,21,1.3681475593811188,HMM,ICL,10,0,7,0.015851702975908433,0.008441132856768611,10.0,0.0
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,K-Means,Silhouette,2,0,-1,0.024293949720148277,0.00635571688046107,,
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,K-Means,Davies-Bouldin,12,0,9,0.024293949720148277,0.010491543865986623,,
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,K-Means,Calinski-Harabasz,12,0,9,0.024293949720148277,0.010491543865986623,,
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,GMM,BIC,6,0,3,0.02480249779242899,0.01898615203023018,6.0,0.0
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,GMM,AIC,6,0,3,0.02480249779242899,0.01898615203023018,6.0,0.0
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,GMM,ICL,3,1,0,0.02480249779242899,0.02480249779242899,1.0,1.0
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,GMM,BIC_Neff,6,0,3,0.02480249779242899,0.01898615203023018,6.0,0.0
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,HMM,BIC,11,0,8,0.02468082183469101,0.009130224447536868,11.0,0.0
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,HMM,AIC,11,0,8,0.02468082183469101,0.009130224447536868,11.0,0.0
ms_garch,3,0.9,5.0,5000,2,10.000000000000002,21,1.4727618759045278,HMM,ICL,11,0,8,0.02468082183469101,0.009130224447536868,11.0,0.0
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,K-Means,Silhouette,2,0,-1,0.012096227063751427,0.0056201248419400765,,
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,K-Means,Davies-Bouldin,10,0,7,0.012096227063751427,0.009980914888144241,,
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,K-Means,Calinski-Harabasz,12,0,9,0.012096227063751427,0.009556875445552447,,
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,GMM,BIC,7,0,4,0.01038650413648586,0.012027640950554287,7.0,0.0
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,GMM,AIC,12,0,9,0.01038650413648586,0.009743675888806685,12.0,0.0
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,GMM,ICL,2,0,-1,0.01038650413648586,0.0028280007537287767,1.0,1.0
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,GMM,BIC_Neff,7,0,4,0.01038650413648586,0.012027640950554287,7.0,0.0
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,HMM,BIC,12,0,9,0.017081197279294913,0.007841837912228975,12.0,0.0
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,HMM,AIC,12,0,9,0.017081197279294913,0.007841837912228975,12.0,0.0
ms_garch,3,0.9,5.0,5000,3,10.000000000000002,21,1.3437352196261216,HMM,ICL,11,0,8,0.017081197279294913,0.0108823257700772,11.0,0.0
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,K-Means,Silhouette,2,0,-1,0.007515805538401395,0.0007379714459730452,,
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,K-Means,Davies-Bouldin,12,0,9,0.007515805538401395,0.0045598550943794485,,
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,K-Means,Calinski-Harabasz,12,0,9,0.007515805538401395,0.0045598550943794485,,
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,GMM,BIC,4,0,1,0.008966818588635817,0.007194823838777092,4.0,0.0
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,GMM,AIC,4,0,1,0.008966818588635817,0.007194823838777092,4.0,0.0
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,GMM,ICL,2,0,-1,0.008966818588635817,0.0006531833255431957,1.0,1.0
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,GMM,BIC_Neff,4,0,1,0.008966818588635817,0.007194823838777092,4.0,0.0
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,HMM,BIC,10,0,7,0.005001907333679623,0.005946553606119281,10.0,0.0
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,HMM,AIC,12,0,9,0.005001907333679623,0.004112215886072288,12.0,0.0
ms_garch,3,0.9,5.0,5000,4,10.000000000000002,21,1.165933966803072,HMM,ICL,10,0,7,0.005001907333679623,0.005946553606119281,10.0,0.0
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,K-Means,Silhouette,2,0,-1,0.016442286591663857,0.009869486650413014,,
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,K-Means,Davies-Bouldin,11,0,8,0.016442286591663857,0.008432056686105676,,
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,K-Means,Calinski-Harabasz,12,0,9,0.016442286591663857,0.007914396977759575,,
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,GMM,BIC,5,0,2,0.014391475100130426,0.017941853943893214,5.0,0.0
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,GMM,AIC,5,0,2,0.014391475100130426,0.017941853943893214,5.0,0.0
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,GMM,ICL,2,0,-1,0.014391475100130426,0.010765801795341416,1.0,1.0
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,GMM,BIC_Neff,5,0,2,0.014391475100130426,0.017941853943893214,5.0,0.0
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,HMM,BIC,10,0,7,0.013336875712245344,0.007770789127200841,10.0,0.0
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,HMM,AIC,10,0,7,0.013336875712245344,0.007770789127200841,10.0,0.0
ms_garch,3,0.9,5.0,5000,5,10.000000000000002,21,1.4284053945701876,HMM,ICL,10,0,7,0.013336875712245344,0.007770789127200841,10.0,0.0
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,K-Means,Silhouette,2,0,-1,0.008279767464671519,0.00025223738899402416,,
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,K-Means,Davies-Bouldin,9,0,6,0.008279767464671519,0.004869618773995091,,
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,K-Means,Calinski-Harabasz,12,0,9,0.008279767464671519,0.004456441669920737,,
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,GMM,BIC,4,0,1,0.00865361675624889,0.008728606763757082,4.0,0.0
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,GMM,AIC,9,0,6,0.00865361675624889,0.0050979152029356255,9.0,0.0
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,GMM,ICL,2,0,-1,0.00865361675624889,-0.00024775958211163056,1.0,1.0
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,GMM,BIC_Neff,4,0,1,0.00865361675624889,0.008728606763757082,4.0,0.0
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,HMM,BIC,11,0,8,0.012622465679976663,0.005981552743161052,11.0,0.0
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,HMM,AIC,12,0,9,0.012622465679976663,0.004124780442974143,12.0,0.0
ms_garch,3,0.9,5.0,5000,6,10.000000000000002,21,1.3874603764268094,HMM,ICL,12,0,9,0.012622465679976663,0.004124780442974143,12.0,0.0
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,K-Means,Silhouette,2,0,-1,0.009149952146468892,0.0042112541467080045,,
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,K-Means,Davies-Bouldin,10,0,7,0.009149952146468892,0.005370130501709683,,
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,K-Means,Calinski-Harabasz,12,0,9,0.009149952146468892,0.005828770261901473,,
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,GMM,BIC,3,1,0,0.00904129441559223,0.00904129441559223,3.0,0.0
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,GMM,AIC,10,0,7,0.00904129441559223,0.005240115039935599,10.0,0.0
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,GMM,ICL,3,1,0,0.00904129441559223,0.00904129441559223,1.0,1.0
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,GMM,BIC_Neff,4,0,1,0.00904129441559223,0.00909764381952466,4.0,0.0
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,HMM,BIC,12,0,9,0.01177274397480895,0.007088121272690871,12.0,0.0
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,HMM,AIC,12,0,9,0.01177274397480895,0.007088121272690871,12.0,0.0
ms_garch,3,0.9,5.0,5000,7,10.000000000000002,21,1.431368215411835,HMM,ICL,12,0,9,0.01177274397480895,0.007088121272690871,12.0,0.0
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,K-Means,Silhouette,2,0,-1,0.0019392492635895797,0.0010441720963126511,,
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,K-Means,Davies-Bouldin,6,0,3,0.0019392492635895797,0.004384449115355481,,
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,K-Means,Calinski-Harabasz,12,0,9,0.0019392492635895797,0.002304586966886379,,
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,GMM,BIC,4,0,1,0.0013025385624125866,0.0034365097465347823,4.0,0.0
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,GMM,AIC,8,0,5,0.0013025385624125866,0.0041575294761484645,8.0,0.0
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,GMM,ICL,2,0,-1,0.0013025385624125866,0.0008963844480859896,1.0,1.0
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,GMM,BIC_Neff,4,0,1,0.0013025385624125866,0.0034365097465347823,4.0,0.0
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,HMM,BIC,11,0,8,0.0018150871117201793,0.004336914363983233,11.0,0.0
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,HMM,AIC,11,0,8,0.0018150871117201793,0.004336914363983233,11.0,0.0
ms_garch,3,0.9,5.0,5000,8,10.000000000000002,21,1.5746108622498205,HMM,ICL,11,0,8,0.0018150871117201793,0.004336914363983233,11.0,0.0
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,K-Means,Silhouette,2,0,-1,0.0017901736809922692,-0.00023836526037122568,,
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,K-Means,Davies-Bouldin,9,0,6,0.0017901736809922692,0.0012011071682212508,,
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,K-Means,Calinski-Harabasz,12,0,9,0.0017901736809922692,0.0020668461560357995,,
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,GMM,BIC,7,0,4,0.0017133418758885374,0.0012916174225971067,7.0,0.0
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,GMM,AIC,9,0,6,0.0017133418758885374,0.0012815049372265615,9.0,0.0
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,GMM,ICL,4,0,1,0.0017133418758885374,0.0015123517708442483,1.0,1.0
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,GMM,BIC_Neff,8,0,5,0.0017133418758885374,0.0010831770275583363,8.0,0.0
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,HMM,BIC,11,0,8,0.0010154434344004607,0.0022094235439455577,11.0,0.0
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,HMM,AIC,11,0,8,0.0010154434344004607,0.0022094235439455577,11.0,0.0
ms_garch,3,0.9,5.0,5000,9,10.000000000000002,21,1.2940406556152482,HMM,ICL,6,0,3,0.0010154434344004607,0.0014045948796945038,6.0,0.0
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,K-Means,Silhouette,2,0,-1,0.003806992092336086,-0.00034691883381553944,,
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,K-Means,Davies-Bouldin,8,0,5,0.003806992092336086,0.009198455484544323,,
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,K-Means,Calinski-Harabasz,12,0,9,0.003806992092336086,0.006978828071259797,,
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,GMM,BIC,6,0,3,0.0018791792265056844,0.007401307515600904,6.0,0.0
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,GMM,AIC,8,0,5,0.0018791792265056844,0.00857677931731694,8.0,0.0
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,GMM,ICL,2,0,-1,0.0018791792265056844,-0.0005547440384801346,1.0,1.0
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,GMM,BIC_Neff,6,0,3,0.0018791792265056844,0.007401307515600904,6.0,0.0
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,HMM,BIC,12,0,9,0.006337641726183228,0.00434335464899541,12.0,0.0
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,HMM,AIC,12,0,9,0.006337641726183228,0.00434335464899541,12.0,0.0
ms_garch,3,0.9,5.0,5000,10,10.000000000000002,21,1.2631453528728676,HMM,ICL,8,0,5,0.006337641726183228,0.004759575168557099,8.0,0.0
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,K-Means,Silhouette,2,0,-1,0.0030753738136057467,0.004524447951326777,,
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,K-Means,Davies-Bouldin,6,0,3,0.0030753738136057467,0.004869929762184719,,
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,K-Means,Calinski-Harabasz,12,0,9,0.0030753738136057467,0.0035885319977614393,,
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,GMM,BIC,4,0,1,0.003052852808091577,0.005165553806089084,4.0,0.0
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,GMM,AIC,11,0,8,0.003052852808091577,0.003632144322535296,11.0,0.0
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,GMM,ICL,3,1,0,0.003052852808091577,0.003052852808091577,1.0,1.0
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,GMM,BIC_Neff,6,0,3,0.003052852808091577,0.005919007998546795,6.0,0.0
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,HMM,BIC,9,0,6,0.005886474929450214,0.003839597237365797,9.0,0.0
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,HMM,AIC,9,0,6,0.005886474929450214,0.003839597237365797,9.0,0.0
ms_garch,3,0.9,5.0,5000,11,10.000000000000002,21,1.5125012067796608,HMM,ICL,9,0,6,0.005886474929450214,0.003839597237365797,9.0,0.0
ms_garch,3,0.9,5.0,5000,12,10.000000000000002,21,1.3091683133346892,K-Means,Silhouette,2,0,-1,0.0014545149182501182,-0.00014641988104789554,,
ms_garch,3,0.9,5.0,5000,12,10.000000000000002,21,1.3091683133346892,K-Means,Davies-Bouldin,11,0,8,0.0014545149182501182,0.0031175402996031216,,
ms_garch,3,0.9,5.0,5000,12,10.000000000000002,21,1.3091683133346892,K-Means,Calinski-Harabasz,12,0,9,0.0014545149182501182,0.003293785725555814,,
ms_garch,3,0.9,5.0,5000,12,10.000000000000002,21,1.3091683133346892,GMM,BIC,4,0,1,0.0003268990064626831,0.0022577381929130944,4.0,0.0
ms_garch,3,0.9,5.0,5000,12,10.000000000000002,21,1.3091683133346892,GMM,AIC,7,0,4,0.0003268990064626831,0.004326711656838829,7.0,0.0
ms_garch,3,0.9,5.0,5000,12,10.000000000000002,21,1.3091683133346892,GMM,ICL,2,0,-1,0.0003268990064626831,-6.528475768716832e-05,1.0,1.0
ms_garch,3,0.9,5.0,5000,12,10.000000000000002,21,1.3091683133346892,GMM,BIC_Neff,4,0,1,0.0003268990064626831,0.0022577381929130944,4.0,0.0
